OrderID,RowID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,AddressID,ProductID,Category,SubCategory,ProductName,SupplierPrice,Quantity,SalePrice,Discount,Profit,OrderYear,OrderMonth
CA-2017-161893,9655,2017-01-23,1/27/2017,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,85705,West,116,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,4.28,2,4.94,0.7,-3.62,2017,1
CA-2017-161893,9654,2017-01-23,1/27/2017,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,85705,West,116,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,41.99,2,95.98,0.2,12.0,2017,1
CA-2017-161956,3752,2017-08-27,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,096,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,69.08,3,230.28,0.2,23.03,2017,8
CA-2017-161956,3748,2017-08-27,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,096,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",49.62,2,198.46,0.0,99.23,2017,8
CA-2017-161956,3749,2017-08-27,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,096,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,56.34,4,321.92,0.0,96.58,2017,8
CA-2017-161956,3754,2017-08-27,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,096,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,273.51,2,841.57,0.2,294.55,2017,8
CA-2017-161956,3753,2017-08-27,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,096,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,19.77,3,116.28,0.0,56.98,2017,8
CA-2017-161956,3755,2017-08-27,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,096,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,67.43,5,354.9,0.0,17.74,2017,8
CA-2017-161956,3751,2017-08-27,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,096,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,4.03,5,28.4,0.0,8.24,2017,8
CA-2017-161956,3750,2017-08-27,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,096,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,275.0,2,879.98,0.2,329.99,2017,8
CA-2017-161970,7039,2017-09-22,9/27/2017,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,270,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",3.83,3,17.94,0.0,6.46,2017,9
CA-2017-161970,7038,2017-09-22,9/27/2017,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,270,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,3.37,2,12.96,0.0,6.22,2017,9
CA-2017-161984,860,2017-04-10,4/15/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,207,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,1.79,2,7.16,0.0,3.58,2017,4
CA-2017-161984,859,2017-04-10,4/15/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,207,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",4.03,1,7.61,0.0,3.58,2017,4
CA-2017-162015,8588,2017-07-11,7/18/2017,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049,West,014,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,24.88,5,168.1,0.0,43.71,2017,7
CA-2017-162015,8587,2017-07-11,7/18/2017,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049,West,014,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,208.57,5,1287.45,0.0,244.62,2017,7
CA-2017-162033,6131,2017-03-26,4/2/2017,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464,South,221,OFF-FA-10003021,Office Supplies,Fasteners,Staples,1.22,2,3.76,0.0,1.32,2017,3
CA-2017-162033,6130,2017-03-26,4/2/2017,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464,South,221,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,10.83,3,53.25,0.0,20.77,2017,3
CA-2017-162075,8792,2017-03-18,3/24/2017,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,017,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,70.07,7,537.54,0.2,47.04,2017,3
CA-2017-162096,6962,2017-11-10,11/10/2017,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503,West,216,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,1.9,3,7.8,0.0,2.11,2017,11
CA-2017-162173,6664,2017-10-26,11/1/2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464,South,221,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",59.24,5,356.85,0.0,60.66,2017,10
CA-2017-162173,6665,2017-10-26,11/1/2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464,South,221,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",19.77,7,251.58,0.0,113.21,2017,10
CA-2017-162250,9123,2017-11-24,11/24/2017,Same Day,PR-18880,Patrick Ryan,Consumer,United States,San Francisco,California,94109,West,010,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",4.28,1,7.78,0.0,3.5,2017,11
CA-2017-162474,9392,2017-03-13,3/16/2017,First Class,FH-14275,Frank Hawley,Corporate,United States,Aurora,Illinois,60505,Central,174,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,5.39,1,7.99,0.2,2.6,2017,3
CA-2017-162481,2036,2017-09-25,9/29/2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901,Central,039,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",72.89,3,269.97,0.0,51.29,2017,9
CA-2017-162481,2035,2017-09-25,9/29/2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901,Central,039,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,2.19,2,8.26,0.0,3.88,2017,9
CA-2017-162565,4360,2017-12-11,12/11/2017,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,174,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,267.67,2,520.46,0.3,-14.87,2017,12
CA-2017-162565,4359,2017-12-11,12/11/2017,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,174,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,143.78,1,77.72,0.6,-66.06,2017,12
CA-2017-162565,4358,2017-12-11,12/11/2017,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,174,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,3.37,2,10.37,0.2,3.63,2017,12
CA-2017-162572,3144,2017-09-25,9/27/2017,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,45231,East,094,OFF-AR-10001547,Office Supplies,Art,Newell 311,1.61,6,10.61,0.2,0.93,2017,9
CA-2017-162572,3143,2017-09-25,9/27/2017,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,45231,East,094,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,16.79,5,119.96,0.2,35.99,2017,9
CA-2017-162635,1324,2017-10-09,10/10/2017,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403,South,125,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,1.83,4,10.82,0.2,3.52,2017,10
CA-2017-162691,1835,2017-08-01,8/7/2017,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,111,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,3.37,7,36.29,0.2,12.7,2017,8
CA-2017-162691,1834,2017-08-01,8/7/2017,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,111,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,567.99,3,1439.98,0.4,-264.0,2017,8
CA-2017-162712,6304,2017-06-18,6/20/2017,Second Class,NK-18490,Neil Knudson,Home Office,United States,Corpus Christi,Texas,78415,Central,414,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,17.04,3,74.35,0.2,23.24,2017,6
CA-2017-162789,9409,2017-09-22,9/24/2017,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,046,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,8.09,1,12.07,0.0,3.98,2017,9
CA-2017-162789,9408,2017-09-22,9/24/2017,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,046,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,99.96,9,1071.0,0.0,171.36,2017,9
CA-2017-162880,6807,2017-12-25,12/29/2017,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Everett,Washington,98208,West,579,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,2.46,1,3.86,0.2,1.4,2017,12
CA-2017-162929,547,2017-11-19,11/22/2017,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,046,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,4.56,6,41.28,0.2,13.93,2017,11
CA-2017-162929,548,2017-11-19,11/22/2017,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,046,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,3.47,2,13.36,0.0,6.41,2017,11
CA-2017-162936,8607,2017-08-18,8/22/2017,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,New Bedford,Massachusetts,2740,East,274,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",7.77,2,23.18,0.0,7.65,2017,8
CA-2017-162978,1355,2017-05-04,5/9/2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,010,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,289.62,1,300.9,0.2,11.28,2017,5
CA-2017-162978,1354,2017-05-04,5/9/2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,010,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,3.05,3,17.61,0.0,8.45,2017,5
CA-2017-162978,1353,2017-05-04,5/9/2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,010,TEC-PH-10003092,Technology,Phones,Motorola L804,32.65,5,183.96,0.2,20.7,2017,5
CA-2017-163006,5158,2017-06-30,7/4/2017,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,156,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,249.3,3,569.06,0.3,-178.85,2017,6
CA-2017-163006,5159,2017-06-30,7/4/2017,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,156,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",12.27,2,14.22,0.6,-10.31,2017,6
CA-2017-163006,5157,2017-06-30,7/4/2017,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,156,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,438.19,2,1001.58,0.2,125.2,2017,6
CA-2017-163020,627,2017-09-15,9/19/2017,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10009,East,030,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",3.35,7,35.56,0.0,12.09,2017,9
CA-2017-163069,6712,2017-08-18,8/21/2017,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Columbus,Ohio,43229,East,048,OFF-AR-10001419,Office Supplies,Art,Newell 325,2.89,3,9.91,0.2,1.24,2017,8
CA-2017-163097,9386,2017-08-27,8/31/2017,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Mesa,Arizona,85204,West,155,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,10.93,8,120.58,0.2,33.16,2017,8
CA-2017-163125,4918,2017-10-09,10/11/2017,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,517,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,95.57,3,254.06,0.3,-32.66,2017,10
CA-2017-163125,4917,2017-10-09,10/11/2017,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,517,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,8.75,7,67.14,0.2,5.88,2017,10
CA-2017-163139,261,2017-12-01,12/3/2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,030,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,2.28,5,17.52,0.2,6.13,2017,12
CA-2017-163139,260,2017-12-01,12/3/2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,030,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,71.63,3,221.55,0.0,6.65,2017,12
CA-2017-163139,259,2017-12-01,12/3/2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,030,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,4.48,3,20.37,0.0,6.93,2017,12
CA-2017-163160,4257,2017-10-13,10/16/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,483,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,5.76,3,10.48,0.6,-6.81,2017,10
CA-2017-163160,4256,2017-10-13,10/16/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,483,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,60.49,4,96.78,0.8,-145.18,2017,10
CA-2017-163160,4255,2017-10-13,10/16/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,483,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,14.25,3,63.31,0.2,20.58,2017,10
CA-2017-163188,9493,2017-11-07,11/7/2017,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,337,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,2.12,9,38.16,0.0,19.08,2017,11
CA-2017-163209,7610,2017-05-03,5/7/2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,035,OFF-AR-10003651,Office Supplies,Art,Newell 350,2.33,7,22.96,0.0,6.66,2017,5
CA-2017-163209,7609,2017-05-03,5/7/2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,035,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,3.37,4,25.92,0.0,12.44,2017,5
CA-2017-163265,8674,2017-02-16,2/21/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,068,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,203.05,3,600.56,0.3,-8.58,2017,2
CA-2017-163265,8677,2017-02-16,2/21/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,068,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",11.35,1,7.69,0.6,-3.65,2017,2
CA-2017-163265,8676,2017-02-16,2/21/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,068,OFF-AR-10004078,Office Supplies,Art,Newell 312,4.09,6,28.03,0.2,3.5,2017,2
CA-2017-163265,8673,2017-02-16,2/21/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,068,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",6.08,2,18.37,0.2,6.2,2017,2
CA-2017-163265,8675,2017-02-16,2/21/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,068,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",19.51,3,50.35,0.2,-8.18,2017,2
CA-2017-163321,2746,2017-08-07,8/11/2017,Second Class,FM-14380,Fred McMath,Consumer,United States,Jacksonville,North Carolina,28540,South,223,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,57.99,1,79.99,0.2,22.0,2017,8
CA-2017-163335,5185,2017-09-24,9/27/2017,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South,113,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,2.99,7,38.71,0.0,17.81,2017,9
CA-2017-163335,5184,2017-09-24,9/27/2017,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South,113,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,10.07,3,40.29,0.0,10.07,2017,9
CA-2017-163405,515,2017-12-21,12/25/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West,014,OFF-AR-10001246,Office Supplies,Art,Newell 317,2.09,2,5.88,0.0,1.71,2017,12
CA-2017-163405,514,2017-12-21,12/25/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West,014,OFF-AR-10003811,Office Supplies,Art,Newell 327,1.61,3,6.63,0.0,1.79,2017,12
CA-2017-163510,2004,2017-12-25,12/28/2017,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,176,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",45.67,5,304.45,0.0,76.11,2017,12
CA-2017-163510,2003,2017-12-25,12/28/2017,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,176,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,28.78,3,95.94,0.0,9.59,2017,12
CA-2017-163531,4865,2017-06-26,6/30/2017,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,New York City,New York,10024,East,024,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,57.59,3,239.97,0.0,67.19,2017,6
CA-2017-163566,9982,2017-08-03,8/6/2017,First Class,TB-21055,Ted Butterfield,Consumer,United States,Fairfield,Ohio,45014,East,324,OFF-LA-10004484,Office Supplies,Labels,Avery 476,2.23,5,16.52,0.2,5.37,2017,8
CA-2017-163629,9988,2017-11-17,11/21/2017,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,30605,South,507,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,51.19,1,79.99,0.0,28.8,2017,11
CA-2017-163629,9989,2017-11-17,11/21/2017,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,30605,South,507,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,30.09,5,206.1,0.0,55.65,2017,11
CA-2017-163671,8856,2017-12-24,12/30/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Meridian,Idaho,83642,West,430,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,4.44,3,21.31,0.2,7.99,2017,12
CA-2017-163692,4085,2017-09-07,9/9/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Phoenix,Arizona,85023,West,052,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,4.63,3,7.86,0.7,-6.02,2017,9
CA-2017-163818,5582,2017-10-04,10/8/2017,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,20735,East,235,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,11.39,1,19.98,0.0,8.59,2017,10
CA-2017-163860,6821,2017-12-28,1/1/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,121,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",58.31,2,113.37,0.3,-3.24,2017,12
CA-2017-163860,6822,2017-12-28,1/1/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,121,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.18,2,2.96,0.6,-1.41,2017,12
CA-2017-163860,6820,2017-12-28,1/1/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,121,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,3.45,3,7.97,0.6,-2.39,2017,12
CA-2017-163860,6819,2017-12-28,1/1/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,121,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,0.87,5,1.68,0.8,-2.69,2017,12
CA-2017-163874,5391,2017-11-10,11/12/2017,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,060,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,5.6,3,26.35,0.2,9.55,2017,11
CA-2017-163902,2510,2017-03-02,3/8/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,063,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,71.19,6,479.94,0.0,52.79,2017,3
CA-2017-163902,2509,2017-03-02,3/8/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,063,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,60.67,3,196.78,0.2,14.76,2017,3
CA-2017-163979,271,2017-12-28,1/2/2018,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,095,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,128.84,4,725.84,0.0,210.49,2017,12
CA-2017-164000,3200,2017-12-18,12/22/2017,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Philadelphia,Pennsylvania,19134,East,064,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.34,7,18.7,0.2,2.34,2017,12
CA-2017-164028,9942,2017-11-24,11/30/2017,Standard Class,JL-15835,John Lee,Consumer,United States,San Francisco,California,94122,West,035,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,9.74,14,223.58,0.0,87.2,2017,11
CA-2017-164042,4873,2017-05-23,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,015,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,13.01,5,18.32,0.8,-46.72,2017,5
CA-2017-164042,4875,2017-05-23,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,015,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,3.15,1,1.19,0.8,-1.96,2017,5
CA-2017-164042,4872,2017-05-23,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,015,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,0.6,2,1.82,0.2,0.62,2017,5
CA-2017-164042,4874,2017-05-23,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,015,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,20.14,3,48.82,0.2,-11.59,2017,5
CA-2017-164049,2890,2017-11-02,11/6/2017,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Seattle,Washington,98105,West,060,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",2.62,5,23.85,0.0,10.73,2017,11
CA-2017-164098,5492,2017-01-26,1/27/2017,First Class,CG-12520,Claire Gute,Consumer,United States,Houston,Texas,77070,Central,033,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",8.17,2,18.16,0.2,1.82,2017,1
CA-2017-164112,8275,2017-06-30,7/4/2017,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East,185,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",114.74,7,1085.42,0.0,282.21,2017,6
CA-2017-164168,3140,2017-11-12,11/18/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,177,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",13.52,3,22.85,0.6,-17.71,2017,11
CA-2017-164168,3135,2017-11-12,11/18/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,177,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,15.28,5,30.56,0.8,-45.84,2017,11
CA-2017-164168,3138,2017-11-12,11/18/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,177,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",3.9,2,12.22,0.2,4.43,2017,11
CA-2017-164168,3136,2017-11-12,11/18/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,177,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,31.18,3,77.95,0.2,-15.59,2017,11
CA-2017-164168,3139,2017-11-12,11/18/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,177,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,22.67,2,44.78,0.2,-0.56,2017,11
