RowID,OrderID,OrderDate,OrderWeekday,OrderMonth,OrderQuarter,OrderYear,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,AddressID,ProductID,Category,SubCategory,ProductName,SupplierPrice,Quantity,SalePrice,Discount,Profit
2366,US-2016-108637,2016-03-13,Sun,3,Q1,2016,3/18/2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,181,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,6.32,4,46.0,0.0,20.7
4035,US-2016-108777,2016-12-12,Mon,12,Q4,2016,12/12/2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,204,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,11.01,3,18.69,0.7,-14.33
4036,US-2016-108777,2016-12-12,Mon,12,Q4,2016,12/12/2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,204,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,51.19,6,383.95,0.2,76.79
7730,US-2016-109260,2016-09-26,Mon,9,Q3,2016,10/1/2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,Florida,32303,South,395,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),169.19,3,431.98,0.2,-75.6
1107,US-2016-110156,2016-11-19,Sat,11,Q4,2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,17,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",1.54,2,2.33,0.6,-0.76
1113,US-2016-110156,2016-11-19,Sat,11,Q4,2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,17,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.61,2,1.19,0.8,-2.03
1108,US-2016-110156,2016-11-19,Sat,11,Q4,2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,17,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",5.61,5,10.78,0.8,-17.25
1110,US-2016-110156,2016-11-19,Sat,11,Q4,2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,17,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",9.05,3,40.97,0.2,13.83
1109,US-2016-110156,2016-11-19,Sat,11,Q4,2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,17,OFF-FA-10003495,Office Supplies,Fasteners,Staples,3.04,12,58.37,0.2,21.89
1112,US-2016-110156,2016-11-19,Sat,11,Q4,2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,17,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,3.37,2,10.37,0.2,3.63
1106,US-2016-110156,2016-11-19,Sat,11,Q4,2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,17,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",19.51,6,100.7,0.2,-16.36
1111,US-2016-110156,2016-11-19,Sat,11,Q4,2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,17,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,9.35,5,71.96,0.2,25.19
2404,US-2016-110170,2016-09-27,Tue,9,Q3,2016,10/3/2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,Huntsville,Texas,77340,Central,144,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,168.82,7,956.66,0.32,-225.1
4443,US-2016-111290,2016-07-22,Fri,7,Q3,2016,7/26/2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,21,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,3.74,5,29.2,0.0,10.51
4444,US-2016-111290,2016-07-22,Fri,7,Q3,2016,7/26/2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,21,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,3.37,5,32.4,0.0,15.55
4442,US-2016-111290,2016-07-22,Fri,7,Q3,2016,7/26/2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,21,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,166.13,5,965.85,0.0,135.22
4441,US-2016-111290,2016-07-22,Fri,7,Q3,2016,7/26/2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,21,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,73.67,1,109.95,0.0,36.28
5761,US-2016-111528,2016-12-30,Fri,12,Q4,2016,12/30/2016,Same Day,JP-16135,Julie Prescott,Home Office,United States,Los Angeles,California,90032,West,4,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.23,1,6.38,0.2,2.15
5760,US-2016-111528,2016-12-30,Fri,12,Q4,2016,12/30/2016,Same Day,JP-16135,Julie Prescott,Home Office,United States,Los Angeles,California,90032,West,4,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,89.04,4,481.32,0.0,125.14
9323,US-2016-111563,2016-11-04,Fri,11,Q4,2016,11/8/2016,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041,Central,17,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",37.6,4,66.11,0.6,-84.29
9322,US-2016-111563,2016-11-04,Fri,11,Q4,2016,11/8/2016,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041,Central,17,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",5.69,3,11.38,0.6,-5.69
8842,US-2016-112396,2016-02-09,Tue,2,Q1,2016,2/13/2016,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West,95,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,16.79,3,89.97,0.0,39.59
8843,US-2016-112396,2016-02-09,Tue,2,Q1,2016,2/13/2016,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West,95,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,10.35,2,31.86,0.0,11.15
6030,US-2016-112970,2016-11-14,Mon,11,Q4,2016,11/15/2016,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,14,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.33,3,9.84,0.0,2.85
1876,US-2016-112977,2016-03-10,Thu,3,Q1,2016,3/16/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,11561,East,256,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,198.88,1,176.78,0.2,-22.1
1615,US-2016-113509,2016-03-15,Tue,3,Q1,2016,3/19/2016,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19143,East,106,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,32.54,3,83.98,0.2,-13.65
3519,US-2016-113649,2016-08-09,Tue,8,Q3,2016,8/12/2016,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,307,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,126.37,4,569.54,0.2,64.07
3517,US-2016-113649,2016-08-09,Tue,8,Q3,2016,8/12/2016,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,307,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,2.35,9,30.82,0.2,9.63
3518,US-2016-113649,2016-08-09,Tue,8,Q3,2016,8/12/2016,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,307,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,20.15,2,44.78,0.2,4.48
6118,US-2016-113677,2016-11-13,Sun,11,Q4,2016,11/19/2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011,East,165,OFF-LA-10001569,Office Supplies,Labels,Avery 499,2.69,3,14.94,0.0,6.87
6117,US-2016-113677,2016-11-13,Sun,11,Q4,2016,11/19/2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011,East,165,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,421.79,4,2279.96,0.0,592.79
5910,US-2016-113985,2016-12-02,Fri,12,Q4,2016,12/7/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,59,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",2.95,3,14.52,0.0,5.66
5909,US-2016-113985,2016-12-02,Fri,12,Q4,2016,12/7/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,59,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",10.95,3,59.7,0.0,26.86
5911,US-2016-113985,2016-12-02,Fri,12,Q4,2016,12/7/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,59,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,23.44,3,104.18,0.2,33.86
5908,US-2016-113985,2016-12-02,Fri,12,Q4,2016,12/7/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,59,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,7.72,2,24.7,0.2,9.26
7415,US-2016-114013,2016-03-13,Sun,3,Q1,2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,64,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,196.1,2,386.68,0.3,-5.52
7421,US-2016-114013,2016-03-13,Sun,3,Q1,2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,64,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,7.72,5,23.16,0.7,-15.44
7419,US-2016-114013,2016-03-13,Sun,3,Q1,2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,64,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,93.41,1,51.9,0.7,-41.52
7418,US-2016-114013,2016-03-13,Sun,3,Q1,2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,64,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",5.46,5,41.24,0.2,13.92
7420,US-2016-114013,2016-03-13,Sun,3,Q1,2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,64,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",138.14,5,552.56,0.2,-138.14
7422,US-2016-114013,2016-03-13,Sun,3,Q1,2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,64,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,77.22,2,126.08,0.2,-28.37
7416,US-2016-114013,2016-03-13,Sun,3,Q1,2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,64,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,66.49,5,379.96,0.2,47.5
7423,US-2016-114013,2016-03-13,Sun,3,Q1,2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,64,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,364.27,3,449.1,0.7,-643.71
7417,US-2016-114013,2016-03-13,Sun,3,Q1,2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,64,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,218.96,3,539.91,0.4,-116.98
2544,US-2016-114174,2016-09-08,Thu,9,Q3,2016,9/14/2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,382,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",53.34,3,173.94,0.0,13.92
2545,US-2016-114174,2016-09-08,Thu,9,Q3,2016,9/14/2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,382,OFF-LA-10000248,Office Supplies,Labels,Avery 52,1.96,4,14.76,0.0,6.94
8623,US-2016-114230,2016-11-27,Sun,11,Q4,2016,12/1/2016,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Phoenix,Arizona,85023,West,52,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,8.96,4,39.81,0.2,3.98
3033,US-2016-114293,2016-11-21,Mon,11,Q4,2016,11/26/2016,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Gresham,Oregon,97030,West,428,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,51.83,4,195.14,0.2,-12.2
900,US-2016-114622,2016-04-10,Sun,4,Q2,2016,4/12/2016,First Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Ohio,45503,East,158,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,7.72,2,8.9,0.7,-6.53
1133,US-2016-114776,2016-12-06,Tue,12,Q4,2016,12/7/2016,First Class,GG-14650,Greg Guthrie,Corporate,United States,Antioch,California,94509,West,240,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,3.37,3,19.44,0.0,9.33
4770,US-2016-114888,2016-09-19,Mon,9,Q3,2016,9/24/2016,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,10,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,2.59,3,11.95,0.2,4.18
4771,US-2016-114888,2016-09-19,Mon,9,Q3,2016,9/24/2016,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,10,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,1.46,3,6.24,0.0,1.87
9894,US-2016-115441,2016-07-25,Mon,7,Q3,2016,7/28/2016,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,202,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,76.68,4,403.56,0.0,96.85
9895,US-2016-115441,2016-07-25,Mon,7,Q3,2016,7/28/2016,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,202,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",13.52,5,95.2,0.0,27.61
9891,US-2016-115441,2016-07-25,Mon,7,Q3,2016,7/28/2016,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,202,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",5.46,2,20.62,0.0,9.69
9892,US-2016-115441,2016-07-25,Mon,7,Q3,2016,7/28/2016,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,202,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,10.83,7,124.25,0.0,48.46
9893,US-2016-115441,2016-07-25,Mon,7,Q3,2016,7/28/2016,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,202,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,42.85,5,297.55,0.0,83.31
2591,US-2016-115455,2016-09-08,Thu,9,Q3,2016,9/14/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,400,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",10.96,2,14.14,0.6,-7.77
2592,US-2016-115455,2016-09-08,Thu,9,Q3,2016,9/14/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,400,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,300.74,3,601.47,0.5,-300.74
1606,US-2016-115819,2016-04-19,Tue,4,Q2,2016,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,14,OFF-AR-10000823,Office Supplies,Art,Newell 307,1.31,3,5.46,0.0,1.53
1607,US-2016-115819,2016-04-19,Tue,4,Q2,2016,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,14,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,10.39,5,73.2,0.0,21.23
1608,US-2016-115819,2016-04-19,Tue,4,Q2,2016,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,14,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",3.87,1,5.84,0.2,1.97
1610,US-2016-115819,2016-04-19,Tue,4,Q2,2016,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,14,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,2.02,3,9.34,0.2,3.27
1609,US-2016-115819,2016-04-19,Tue,4,Q2,2016,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,14,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",3.12,4,22.72,0.0,10.22
1605,US-2016-115819,2016-04-19,Tue,4,Q2,2016,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,14,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,5.39,5,39.96,0.2,12.99
6265,US-2016-115952,2016-10-06,Thu,10,Q4,2016,10/6/2016,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,74133,Central,313,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2.88,5,28.85,0.0,14.42
8604,US-2016-116365,2016-01-03,Sun,1,Q1,2016,1/8/2016,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,66,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,17.67,2,30.08,0.2,-5.26
8605,US-2016-116365,2016-01-03,Sun,1,Q1,2016,1/8/2016,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,66,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,57.27,3,165.6,0.2,-6.21
8606,US-2016-116365,2016-01-03,Sun,1,Q1,2016,1/8/2016,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,66,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,33.48,5,180.96,0.2,13.57
3977,US-2016-116400,2016-10-22,Sat,10,Q4,2016,10/24/2016,First Class,EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,23223,South,196,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",7.19,4,39.92,0.0,11.18
6378,US-2016-116442,2016-12-15,Thu,12,Q4,2016,12/22/2016,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90004,West,26,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",5.24,2,14.76,0.0,4.28
1807,US-2016-116729,2016-12-25,Sun,12,Q4,2016,12/28/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,14,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,3.37,7,45.36,0.0,21.77
1808,US-2016-116729,2016-12-25,Sun,12,Q4,2016,12/28/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,14,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,25.42,7,254.24,0.0,76.27
1806,US-2016-116729,2016-12-25,Sun,12,Q4,2016,12/28/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,14,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,331.19,7,2575.94,0.2,257.59
7789,US-2016-117037,2016-05-17,Tue,5,Q2,2016,5/20/2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,156,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,10.93,3,22.61,0.6,-10.17
7787,US-2016-117037,2016-05-17,Tue,5,Q2,2016,5/20/2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,156,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",7.66,1,2.89,0.8,-4.77
7788,US-2016-117037,2016-05-17,Tue,5,Q2,2016,5/20/2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,156,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,1.81,3,7.9,0.2,2.47
7790,US-2016-117037,2016-05-17,Tue,5,Q2,2016,5/20/2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,156,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",2.62,8,30.53,0.2,9.54
8598,US-2016-117387,2016-10-27,Thu,10,Q4,2016,10/31/2016,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,San Francisco,California,94122,West,35,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,10.49,4,67.14,0.2,25.18
7129,US-2016-117541,2016-11-14,Mon,11,Q4,2016,11/20/2016,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,286,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.34,4,19.92,0.0,6.57
7128,US-2016-117541,2016-11-14,Mon,11,Q4,2016,11/20/2016,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,286,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,1.78,5,16.45,0.0,7.57
7988,US-2016-117793,2016-08-23,Tue,8,Q3,2016,8/29/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,599,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",3.4,4,25.2,0.0,11.59
7989,US-2016-117793,2016-08-23,Tue,8,Q3,2016,8/29/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,599,OFF-LA-10003537,Office Supplies,Labels,Avery 515,6.64,3,37.59,0.0,17.67
7990,US-2016-117793,2016-08-23,Tue,8,Q3,2016,8/29/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,599,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,10.78,1,14.97,0.0,4.19
7991,US-2016-117793,2016-08-23,Tue,8,Q3,2016,8/29/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,599,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,0.54,2,1.98,0.0,0.89
1620,US-2016-118780,2016-09-10,Sat,9,Q3,2016,9/14/2016,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10011,East,165,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",3.61,1,6.69,0.0,3.08
1619,US-2016-118780,2016-09-10,Sat,9,Q3,2016,9/14/2016,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10011,East,165,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,25.28,2,59.48,0.0,8.92
7213,US-2016-119046,2016-06-02,Thu,6,Q2,2016,6/6/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,61,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,2.43,3,11.23,0.2,3.93
7212,US-2016-119046,2016-06-02,Thu,6,Q2,2016,6/6/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,61,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",2.74,12,51.65,0.2,18.72
7211,US-2016-119046,2016-06-02,Thu,6,Q2,2016,6/6/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,61,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,5.43,3,30.18,0.0,13.88
8480,US-2016-119270,2016-03-12,Sat,3,Q1,2016,3/16/2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Los Angeles,California,90036,West,2,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),5.49,2,19.98,0.0,8.99
6978,US-2016-119298,2016-11-25,Fri,11,Q4,2016,11/28/2016,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401,South,238,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,20.99,2,59.98,0.0,17.99
2155,US-2016-120460,2016-04-30,Sat,4,Q2,2016,5/5/2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,75081,Central,177,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,10.93,3,22.61,0.6,-10.17
495,US-2016-120929,2016-03-18,Fri,3,Q1,2016,3/21/2016,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,32,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,94.94,3,189.88,0.4,-94.94
6877,US-2016-121013,2016-09-05,Mon,9,Q3,2016,9/10/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,338,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",446.29,3,1652.94,0.0,314.06
